インデキシングフラグ,記号,ドット,タイトル
,C07D 301/24,・・,Ｈａｌ―Ｃ―Ｃ―ＯＹ基を含有する化合物からＨａｌ―Ｙを除去することによるもの［２］
,C07D 301/26,・・・,Ｙが水素であるもの［２］
,C07D 301/27,・,活性水素をもつ化合物とエピハロヒドリンまたはハロヒドリンとの縮合（高分子化合物Ｃ０８）［３］
,C07D 301/28,・・,水酸基との反応によるもの［２，３］
,C07D 301/30,・・,カルボキシル基との反応によるもの［２，３］
,C07D 301/32,・,分離；精製［２］
,C07D 301/36,・,添加剤の使用，例．安定化のためのもの［３］
,C07D 303/00,,異項原子として１個の酸素原子のみをもつ３員環を含有する化合物［２］
,C07D 303/02,・,オキシラン環を含有する化合物［２］
,C07D 303/04,・・,環の酸素原子以外に水素および炭素原子のみを含有するもの［２］
,C07D 303/06,・・・,オキシラン環が３またはそれ以上の関連する環をもつ炭素環系と縮合しているもの［２］
,C07D 303/08,・・,ハロゲン原子，ニトロ基またはニトロソ基で置換された炭化水素基をもつもの［２］
,C07D 303/10,・・・,オキシラン環が３またはそれ以上の関連する環をもつ炭素環系と縮合しているもの［２］
,C07D 303/12,・・,単結合または二重結合で酸素原子が置換した炭化水素基をもつもの［２］
,C07D 303/14,・・・,遊離の水酸基によるもの［２］
,C07D 303/16,・・・,エステル化された水酸基によるもの［２］
,C07D 303/17,・・・・,３個またはそれ以上の関連する環を有する炭素環系と縮合したオキシラン環をもつもの［３］
,C07D 303/18,・・・,エーテル化された水酸基によるもの［２］
,C07D 303/20,・・・・,オキシラン環を含有しないヒドロキシ化合物とのエーテル［２］
,C07D 303/22,・・・・・,モノヒドロキシ化合物とのエーテル［２］
1,C07D 303/23,・・・・・・,６員芳香環に結合する１個のヒドロキシ基をもつオキシラニルメチルエーテル化合物，そのオキシラニルメチル基は更には置換されていない，すなわち「図」［５］
,C07D 303/24,・・・・・,ポリヒドロキシ化合物とのエーテル［２］
,C07D 303/26,・・・・・・,１またはそれ以上の遊離水酸基をもつもの［２］
,C07D 303/27,・・・・・・,すべての水酸基がオキシランをもつ化合物でエーテル化されたもの［３］
,C07D 303/28,・・・・,オキシラン環を含有するヒドロキシ化合物とのエーテル［２］
,C07D 303/30,・・・・・,全ての水酸基がオキシラン―含有ヒドロキシ化合物とエーテル化しているオキシラン―含有ポリヒドロキシ化合物とのエーテル［２］
,C07D 303/31,・・・・,オキシラン環が３個またはそれ以上の関連する環をもつ炭素環系と縮合しているもの［３］
,C07D 303/32,・・・,アルデヒドまたはケトン基によるもの［２］
,C07D 303/34,・・,硫黄，セレンまたはテルル原子が置換した炭化水素基をもつもの［２］
,C07D 303/36,・・,窒素原子が置換した炭化水素基をもつもの（ニトロ，ニトロソ基Ｃ０７Ｄ３０３／０８）［２］
,C07D 303/38,・・,異種原子に対する３個の結合をもち，そのうち多くても１個がハロゲンに対する結合である炭素原子，例．エステルまたはニトリル基，で置換された炭化水素基をもつもの［２］
,C07D 303/40,・・・,エステル基によるもの［２］
,C07D 303/42,・・・・,７個またはそれ以上の炭素鎖をもつ非環式化合物，例．エポキシ化油脂［２］
,C07D 303/44,・・・・,オキシラン含有ヒドロキシ化合物でエステル化されたもの［２］
,C07D 303/46,・・・,アミドまたはニトリル基［２］
,C07D 303/48,・・,異種原子，または異種原子に対する３個の結合をもちそのうち多くても１個がハロゲンに対する結合である炭素原子が環の炭素原子に直接結合したもの，例．エステル，ニトリル基［３］
,C07D 305/00,,異項原子として１個の酸素原子のみをもつ４員環を含有する複素環式化合物［２］
,C07D 305/02,・,他の環と縮合していないもの［２］
,C07D 305/04,・・,環原子相互間または環原子と非環原子間に二重結合をもたないもの［２］
,C07D 305/06,・・・,環の原子に，水素原子，炭化水素基または置換炭化水素基のみが直接結合したもの［２］
,C07D 305/08,・・・,異種原子，または異種原子に対する３個の結合をもち，そのうち多くても１個がハロゲンに対する結合である炭素原子，例．エステルまたはニトリル基，が環の炭素原子に直接結合したもの［２］
,C07D 305/10,・・,環原子相互間または環原子と非環原子間に１個またはそれ以上の二重結合をもつもの［２］
,C07D 305/12,・・・,β―ラクトン［２］
,C07D 305/14,・,炭素環または炭素環系と縮合したもの［２］
,C07D 307/00,,異項原子として１個の酸素原子のみをもつ５員環を含有する複素環式化合物［２］
,C07D 307/02,・,他の環と縮合していないもの［２］
,C07D 307/04,・・,環原子相互間または環原子と非環原子間に二重結合をもたないもの［２］
,C07D 307/06,・・・,環の炭素原子に，水素原子または水素と炭素原子のみを含有する基のみが直接結合したもの［２］
,C07D 307/08,・・・・,テトラヒドロフランの製造［２］
,C07D 307/10,・・・,環の炭素原子に結合し，置換された炭化水素基を有するもの［２］
,C07D 307/12,・・・・,酸素原子で置換された基［２］
,C07D 307/14,・・・・,ニトロ基の一部でない窒素原子で置換された基［２］
,C07D 307/16,・・・・,異種原子に対する３個の結合をもち，そのうち多くても１個がハロゲンに対する結合である炭素原子，例．エステルまたはニトリル基，で置換された基［２］
,C07D 307/18,・・・,異種原子，または異種原子に対する３個の結合をもち，そのうち多くても１個がハロゲンに対する結合である炭素原子，例．エステルまたはニトリル基，が環の炭素原子に直接結合したもの［２］
,C07D 307/20,・・・・,酸素原子［２］
,C07D 307/22,・・・・,ニトロ基の一部でない窒素原子［２］
,C07D 307/24,・・・・,異種原子に対する３個の結合をもち，そのうち多くても１個がハロゲンに対する結合である炭素原子［２］
,C07D 307/26,・・,環原子相互間または環原子と非環原子間に１個の二重結合をもつもの［２］
,C07D 307/28,・・・,環の炭素原子に，水素原子，炭化水素基または置換炭化水素基のみが直接結合したもの［２］
,C07D 307/30,・・・,異種原子，または異種原子に対する３個の結合をもち，そのうち多くても１個がハロゲンに対する結合である炭素原子，例．エステルまたはニトリル基，が環の炭素原子に直接結合したもの［２］
,C07D 307/32,・・・・,酸素原子［２］
,C07D 307/33,・・・・・,２位，に酸素原子がそのケト型または置換されていないエノール型で結合したもの［５］
,C07D 307/34,・・,環原子相互間または環原子間と非環原子間に２個または３個の二重結合をもつもの［２］
,C07D 307/36,・・・,環の炭素原子に水素原子または水素と炭素原子のみを含有する基のみが直接結合したもの［２］
,C07D 307/38,・・・,環の炭素原子に結合し，置換された炭化水素基を有するもの［２］
,C07D 307/40,・・・・,酸素原子で置換された基［２］
,C07D 307/42,・・・・・,単結合の酸素原子［２］
,C07D 307/44,・・・・・・,フルフリルアルコール［２］
,C07D 307/45,・・・・・・,シクロプロパンを含有するカルボン酸アシル基でアシル化された酸素原子，例．菊酸エステル［３］
,C07D 307/46,・・・・・,二重結合の酸素原子，または同一炭素原子へ単結合した２個の酸素原子［２］
,C07D 307/48,・・・・・・,フルフラール［２］
,C07D 307/50,・・・・・・・,天然物からの製造［２］
,C07D 307/52,・・・・,ニトロ基の一部でない窒素原子で置換された基［２］
,C07D 307/54,・・・・,異種原子に対する３個の結合をもち，そのうち多くても１個がハロゲンに対する結合である炭素原子，例．エステルまたはニトリル基，で置換された基［２］
