インデキシングフラグ,記号,ドット,タイトル
,D06H   7/14,・,切断線に隣接するたて糸またはよこ糸を切断しないようにしてよこ糸またはたて糸を切断する布帛の切断
,D06H   7/16,・,レースまたは刺しゅう布に適した切断
,D06H   7/18,・,ロール状に巻いた材料を巻きもどさずに切断するもの
,D06H   7/20,・,引裂き
,D06H   7/22,・,熱または化学作用による分離
,D06H   7/24,・,特に見本（試料）の切り取りに適した装置
,D06J,,布帛または衣類のひだ付け（織成によるものＤ０３Ｄ；縫製によるものＤ０５Ｂ；ひだ形成用プレス機またはセット用装置Ｄ０６Ｃ）
,D06J   1/00,,布帛または衣類のひだ付け
,D06J   1/02,・,移送の方向について横方向にかつ連続的にひだを付けるもの
,D06J   1/04,・・,凹凸のあるローラまたはベルトの協同によるもの
,D06J   1/06,・・,往復動する平板によるもの
,D06J   1/08,・・・,ローラまたはベルト間に折り重ねるようにしたもの
,D06J   1/10,・,移送の方向に沿って長手方向にかつ連続的にひだを付けるもの
,D06J   1/12,・,ひだまたはそれに類似する物の形成
,D06L,,繊維，フィラメント，より糸，糸，布帛，羽毛または繊維製品のドライクリーニング，洗浄または漂白；皮革または毛皮の漂白
,＜注＞,,１．このサブクラスでは，「漂白」という用語は，「けい光漂白」を包含する。
,,,２．このサブクラスは，純粋に機械的な手段による布帛の処理を包含しない。それはサブクラスＤ０６Ｂ，Ｄ０６ＣまたはＤ０６Ｆに包含される。
,D06L   1/00,,繊維，フィラメント，より糸，糸，布帛，羽毛または繊維製品のドライクリーニングまたは洗浄［２０１７．０１］
,D06L   1/01,・,固体または糊状の剤のみ使用するもの［２０１７．０１］
,D06L   1/02,・,有機溶剤を用いるもの
,D06L   1/04,・・,特定の添加剤と組み合わせるもの（Ｄ０６Ｌ１／０６が優先）
,D06L   1/06,・・,のり抜きをするもの
,D06L   1/08,・・,多段階工程によるもの
,D06L   1/10,・・,使用済みのケミカル浴の再生によるもの
,D06L   1/12,・,水性溶媒を用いるもの
,D06L   1/14,・・,のり抜きをするもの
,D06L   1/16,・・,多段階工程によるもの
,D06L   1/18,・・,密閉容器中で加圧下に操作するもの
,D06L   1/20,・・,機械的手段と結合したもの
,D06L   1/22,・,水性および有機材料を使用する連続処理を伴う工程
,D06L   4/00,,繊維，フィラメント，より糸，糸，布帛，羽毛または繊維製品の漂白；皮革または毛皮の漂白［２０１７．０１］
,D06L   4/10,・,酸素を発生する剤を用いるもの（Ｄ０６Ｌ４／２０が優先）［２０１７．０１］
,D06L   4/12,・・,特定の添加剤と組み合わせるもの［２０１７．０１］
,D06L   4/13,・・,無機剤を用いるもの［２０１７．０１］
,D06L   4/15,・・,有機剤を用いるもの［２０１７．０１］
,D06L   4/17,・・,不活性溶媒の中で［２０１７．０１］
,D06L   4/18,・・,気体環境の中で［２０１７．０１］
,D06L   4/20,・,ハロゲン含有化合物を用いるもの［２０１７．０１］
,D06L   4/21,・・,特定の添加剤と組み合わせるもの（Ｄ０６Ｌ４／２４が優先）［２０１７．０１］
,D06L   4/22,・・,無機剤を用いるもの［２０１７．０１］
,D06L   4/23,・・・,次亜ハロゲン酸を用いるもの［２０１７．０１］
,D06L   4/24,・・・,亜塩素酸塩または二酸化塩素を用いるもの［２０１７．０１］
,D06L   4/26,・・・・,特定の添加剤と組み合わせるもの［２０１７．０１］
,D06L   4/27,・・,有機剤を用いるもの［２０１７．０１］
,D06L   4/28,・・,不活性溶媒の中で（Ｄ０６Ｌ４／２４が優先）［２０１７．０１］
,D06L   4/29,・・,気体環境の中で（Ｄ０６Ｌ４／２４が優先）［２０１７．０１］
,D06L   4/30,・,還元剤を用いるもの［２０１７．０１］
,D06L   4/40,・,酵素を用いるもの［２０１７．０１］
,D06L   4/50,・,放射線照射またはオゾン処理によるもの［２０１７．０１］
,D06L   4/60,・,けい光漂白またはけい光増白するもの［２０１７．０１］
,D06L   4/607,・・,有機溶媒の中で［２０１７．０１］
,D06L   4/614,・・,水性溶媒の中で［２０１７．０１］
,D06L   4/621,・・・,陰イオン増白剤を用いるもの［２０１７．０１］
,D06L   4/629,・・・,陽イオン増白剤を用いるもの［２０１７．０１］
,D06L   4/636,・・・,分散増白剤を用いるもの［２０１７．０１］
,D06L   4/643,・・,増白剤を気体環境中でまたは固相中に導入するもの，例．移動による，粉末の使用によるまたは超臨界流体の使用による［２０１７．０１］
,D06L   4/65,・・,けい光増白剤との混合［２０１７．０１］
,D06L   4/657,・・,他の処理との組合せ，例．仕上げ，漂白，柔軟，染色または顔料捺染［２０１７．０１］
,D06L   4/664,・・,けい光増白剤の調整；エアロゾル状態のけい光増白剤；けい光増白剤の物理的処理［２０１７．０１］
,D06L   4/671,・・,けい光増白剤の補助剤，例．増強剤または促進剤［２０１７．０１］
,D06L   4/679,・・,けい光増白剤の定着処理，例．加熱，スチーミングまたはアシッドショック［２０１７．０１］
,D06L   4/686,・・,退色性けい光増白の使用；抜染ペースト中のけい光増白剤の抜染；ブルーイング；特異的けい光増白［２０１７．０１］
,D06L   4/693,・・・,混合染料でのブルーイング；染料とけい光増白剤との混合物でのブルーイング［２０１７．０１］
,D06L   4/70,・,多段階工程によるもの［２０１７．０１］
,D06L   4/75,・・,クリーニングまたは洗浄と組み合わせたもの［２０１７．０１］
,D06M,,繊維，より糸，糸，織物，羽毛またはこのような材料から製造された繊維製品のクラスＤ０６の他に分類されない処理（繊維製品の機械的処理Ｄ０６Ｂ～Ｄ０６Ｊ）
,＜注＞,,（１）Ｄ０６Ｍ１１／００～Ｄ０６Ｍ１５／００の各グループにおいては，ラストプレイス優先ルールが適用される，すなわち各階層レベルにおいて相反する指示のない限り，物質は最後の適切な箇所に分類される。［５］
,,,（２）このサブクラスにおいては，：
,,,（ａ）Ｄ０６Ｍ１１／００～Ｄ０６Ｍ１５／００の各メイングループにおいては，物質の混合物は少なくとも必須な成分に従って分類される。複数の成分が必須である場合は，相反する指示がない限り，一連の物質の中で最後の適切な箇所に属する必須成分に従って分類される。
,,,（ｂ）メイングループＤ０６Ｍ１１／００～Ｄ０６Ｍ１５／００の２つ以上に包含される物質の混合物による処理は，それぞれの適切なメイングループに分類される。［５］
,,,（３）このサブクラスにおいては，布地の処理は，クラスＤ０６に分類されていないため，以下の原理に従って分類される。
,,,（ａ）処理剤に特徴のある繊維製品の処理はグループＤ０６Ｍ１１／００～Ｄ０６Ｍ１６／００；
,,,（ｂ）プロセスに特徴のある繊維製品の処理はグループＤ０６Ｍ２３／００［５］
,,,（４）ＩＰＣがどの版の化学元素周期表を参照しているかを示すセクションＣのタイトルに続く注（３）に注意すること。［２０１０．０１］
,＜索引＞,,繊維，より糸，糸，織物または繊維製品の処理
,,,無機物質によるもの　１１／００
,,,非高分子有機物質によるもの　１３／００
,,,グラフト重合　１４／００
,,,高分子物質によるもの　１５／００
,,,生化学的処理　１６／００
,,,物理的処理　１０／００
,,,プロセスに特徴のある処理　２３／００
,,,羽毛の処理　１９／００
,,,多層織物の製造　１７／００
,D06M  10/00,,繊維，より糸，糸，織物またはこのような材料から製造された繊維製品の物理的処理，例．超音波，コロナ放電，放射線，電流または磁界；化学的な化合物または元素による処理と組み合わせた物理的処理［２，５］
,D06M  10/02,・,超音波または音波；コロナ放電［５］
,D06M  10/04,・,化学的な化合物または元素による処理と組み合わせた物理的処理（波動エネルギーまたは粒子線を利用したグラフト重合Ｄ０６Ｍ１４／１８）［５］
,D06M  10/06,・・,無機化合物または元素［５］
,D06M  10/08,・・,有機化合物［５］
,D06M  10/10,・・・,高分子化合物［５］
,D06M  11/00,,繊維，より糸，糸，織物，またはこのような材料から製造された繊維製品の，無機物質またはその錯体による処理；そのような処理が機械的処理と組み合わされたもの，例．マーセル化（Ｄ０６Ｍ１０／００が優先；部分的な処理による繊維製品の装飾Ｄ０６Ｑ１／００）［５］
,＜注＞,,１．このグループにおいては，下記の用語は以下に示す意味で用いる；
,,,―“処理”は，相反する指示のない限り，最終産物をもたらす処理を意味する。例．硫酸バリウムによる処理は，塩化バリウムと硫酸による二つの段階に分かれた処理でありうる。［５］
,,,２．処理に使われる化合物がその陽イオンによって特徴づけられる場合，この観点はメイングループＤ０６Ｍ１１／００のみに分類し，グループＤ０６Ｍ１１／０１～Ｄ０６Ｍ１１／８０には分類しない。後に還元を伴う金属塩の処理による金属化法はグループＤ０６Ｍ１１／８３に分類される［５］
,,,３．このグループにおいては，グループＤ０６Ｍ１０１／００のインデキシングコードを付与することが望ましい。［５］
,D06M  11/01,・,水素，水または重水によるもの；金属の水素化物またはその錯体によるもの；ボラン，ジボラン，シラン，ジシラン，ホスフィン，ジホスフィン，スチビン，ジスチビン，アルシンまたはジアルシン，またはこれらの錯体によるもの［５］
,D06M  11/05,・・,水によるもの，例．水蒸気；重水によるもの［５］
,D06M  11/07,・,ハロゲンによるもの；ハロゲン酸またはその塩によるもの；ハロゲンの酸化物または酸素酸，またはその塩によるもの［５］
,D06M  11/09,・・,遊離ハロゲンまたはハロゲン間化合物によるもの［５］
,D06M  11/11,・・,ハロゲン酸またはその塩によるもの［５］
