インデキシングフラグ,記号,ドット,タイトル
,F16F  15/16,・・,流体を用いるもの（入力，出力部分が連結されている装置Ｆ１６Ｄ）
,F16F  15/167,・・・,慣性部材を有するもの，例．環［６］
,F16F  15/173,・・・・,閉じたハウジング内に備えたもの［６］
,F16F  15/18,・・,電気的方法を用いるもの（発電装置はＨ０２Ｋ）
,F16F  15/20,・,機構の適当な組み合わせまたは運動部分の相関的調整による回転機構の振動防止
,F16F  15/22,・,慣性力の補正
,F16F  15/24,・・,クランク軸機構において，クランク，ピストン，または類似のものの特殊な配置によるもの
,F16F  15/26,・・,クランク軸機構において，その機構と共に運動する，通常のピストン以外の剛体質量を用いるもの
,F16F  15/28,・,釣合いおもり；その取付け装置（ローラ式閉鎖部材Ｅ０６Ｂ９／６２）
,F16F  15/30,・,はずみ車（Ｆ１６Ｆ１５／１６が優先；系とともに動く弾性部材または摩擦減衰部材を用いる回転機構の振動防止Ｆ１６Ｆ１５／１２；一般的な回転体Ｆ１６Ｃ１３／００，Ｆ１６Ｃ１５／００）［６］
,F16F  15/305,・・,合成樹脂材料からなるもの，例．繊維強化プラスティック（ＦＲＰ）［６］
,F16F  15/31,・・,慣性モーメントを変える手段に特徴のあるもの［６］
,F16F  15/315,・・,支持方法に特徴があるもの，例．マウンティング，ケース，質量部材の脱落防止（Ｆ１６Ｆ１５／３１が優先）［６］
,F16F  15/32,・,回転体平衡用調節おもりまたは釣合いおもりまたはそれに類するもの，例．車両用車輪［２，５］
,F16F  15/34,・・,そのために装置を締付けるもの［５］
,F16F  15/36,・・,自動的に作動するもの［５］
,F16G,,主として伝動用に使用されるベルト，ケーブルまたはロープ；チェーン；主としてそのために使用される付属品
,＜索引＞,,ベルト；ベルト継ぎ手　１／００，５／００；３／００，７／００
,,,ケーブルまたはロープ；その継ぎ手　９／００；１１／００
,,,チェーン，チェーンフック　１３／００，１５／００，１７／００
,F16G   1/00,,伝動用ベルト（ＶベルトＦ１６Ｇ５／００；コンベヤベルトＢ６５Ｇ）
,F16G   1/02,・,皮革製（Ｆ１６Ｇ１／２８が優先；その製造Ｃ１４Ｂ９／００）
,F16G   1/04,・,繊維質物製，例．ゴム被覆されているかまたはされていない織物（Ｆ１６Ｇ１／２８が優先；その製造Ｄ０３Ｄ）
,F16G   1/06,・,ゴム製（Ｆ１６Ｇ１／２８が優先；プラスチックまたは可塑状物質からベルトを製造するものＢ２９Ｄ２９／００）
,F16G   1/08,・・,ゴムで結合された補強を有するもの
,F16G   1/10,・・・,織物の補強を有するもの
,F16G   1/12,・・・,金属の補強を有するもの
,F16G   1/14,・,合成樹脂製（Ｆ１６Ｇ１／２８が優先；プラスチックまたは可塑状物質からベルトを製造するものＢ２９Ｄ２９／００）
,F16G   1/16,・・,合成樹脂材で結合された補強を有するもの
,F16G   1/18,・,ワイヤ製（その製造Ｂ２１Ｆ４３／００）
,F16G   1/20,・,単金属板製（その製造Ｂ２１Ｄ５３／１４）
,F16G   1/21,・,上に置かれた層から構成されたもの，例．ジグザグに重ねたもの
,F16G   1/22,・,いくつかの部品からなるもの
,F16G   1/24,・・,リンクの形状のもの（チェーンリンクの形状のものＦ１６Ｇ１３／０８）
,F16G   1/26,・・,薄板または薄片形状のもの
,F16G   1/28,・,特殊の形状，例．歯形の接触面のもの
,F16G   3/00,,ベルト継ぎ手，例．コンベヤベルト用（Ｖベルト用Ｆ１６Ｇ７／００）
,F16G   3/02,・,一連の目またはそれと類似のものがピンで連結されてヒンジを形成しているもの（Ｆ１６Ｇ３／０９が優先）
,F16G   3/04,・・,分離したＵ形の端部または類似の目がその中に貫通している部品によりベルトに取り付けられているもの
,F16G   3/06,・,相互に連結されたベルト端部が外側に曲がるもの
,F16G   3/07,・,摩擦締め金，例．縁当シンブル形成
,F16G   3/08,・,板金およびボルトまたはリベットからなるもの（Ｆ１６Ｇ３／０６が優先）
,F16G   3/09,・・,ヒンジを形成する板金
,F16G   3/10,・,縫うか，はり付けるか，加硫するかまたは類似のことによりベルトを接合するもの；この目的のためにベルト端部の構造の改作
,F16G   3/12,・,レーシングでベルトを接合するもの
,F16G   3/14,・,伸張性の部品によるもの；弾性部品によるもの
,F16G   3/16,・,伝動用ベルトまたは類似のものを連結するための装置または機械
,F16G   5/00,,Ｖベルト，すなわちテーパ断面を有するベルト
,F16G   5/02,・,皮革製（Ｆ１６Ｇ５／２０が優先）
,F16G   5/04,・,ゴム製（Ｆ１６Ｇ５／２０が優先）
,F16G   5/06,・・,ゴムで結合された補強を有するもの
,F16G   5/08,・・・,織物の補強を有するもの
,F16G   5/10,・・・,金属の補強を有するもの
,F16G   5/12,・,合成樹脂製（Ｆ１６Ｇ５／２０が優先）
,F16G   5/14,・・,合成樹脂材で結合された補強を有するもの
,F16G   5/16,・,いくつかの部品からなるもの
,F16G   5/18,・・,リンクの形状のもの
,F16G   5/20,・,特殊な形状，例．歯形，の接触面を有するもの
,F16G   5/22,・,上に置かれた層から構成されたもの
,F16G   5/24,・・,ジグザグに重ねられたもの
,F16G   7/00,,Ｖベルト継ぎ手
,F16G   7/02,・,締結させたもの，例．リベットしたもの
,F16G   7/04,・,すばやく分離できるもの
,F16G   7/06,・,調節できるもの，例．張力用
,F16G   9/00,,特に伝動のために用いられるかまたはプーリまたは他の伝動要素により伝動されるロープまたはケーブル
,F16G   9/02,・,皮革製；外被シートが皮革製のもの
,F16G   9/04,・,ゴムまたは合成樹脂製（Ｆ１６Ｇ９／０２が優先）
,F16G  11/00,,ケーブルまたはロープを互いにまたは他のものに結合する手段（橋用懸架ケーブルのためのクランプＥ０１Ｄ１９／１６）ケーブルまたはロープに取り付けるためのキャップまたはスリーブ（自動車またはケージをつり揚げるためのロープまたはケーブルの結合Ｂ６６Ｂ７／０８；ドラムまたは円筒を巻上げるためのロープまたはケーブルの結合Ｂ６６Ｄ１／３４；地中掘さくのロープつかみ具Ｅ２１Ｂ１９／１２）
,F16G  11/02,・,１本または数本のケーブルを締めつけるために変形しうる部材をもつもの；ケーブルに固定させたスリーブまたは類似のものを有する結合手段
,F16G  11/03,・,ケーブル端部の付属物に弾性的にはめられた部材を結合したもの
,F16G  11/04,・,くさび作用をもつもの，例．縁当シンブル［はめ輪］形の摩擦締め金（Ｆ１６Ｇ１１／０２が優先）
,F16G  11/05,・・,ストランド（より索）間に差し込むことができる円すい形プラグを用いるもの
,F16G  11/06,・,横方向に配置されたねじをもつもの（Ｆ１６Ｇ１１／０２，Ｆ１６Ｇ１１／０４が優先）
,F16G  11/08,・,互いに伝動用ケーブルの端部を堅く締める継ぎ手，ケーブルとほとんど同径の継ぎ手
,F16G  11/09,・・,ケーブル端部の付属品のためのヒンジジョイントまたはピポットを結合するもの
,F16G  11/10,・,即動継ぎ手；一方向にのみ保持する締め金
,F16G  11/12,・,ケーブル，ロープまたはワイヤの緊張用の連結具または付属品，例．ターンバックル
,F16G  11/14,・,調整できる輪を容易に形成するために設計された装置または接合子片，例．チョッカーフック，任意のところでロープまたはケーブルに即着を容易するようになされた必須の部材をもつフックまたはアイ，例．輪の形成によるもの
,F16G  13/00,,チェーン（その製造Ｂ２１Ｌ）
,F16G  13/02,・,伝動用チェーン
,F16G  13/04,・・,歯形チェーン
,F16G  13/06,・・,ローラをもつかまたはもたない平行なドライブピンで連結されたリンクをもつもの
,F16G  13/07,・・・,同一形状のリンク，例．クランク状に曲げられたもの
,F16G  13/08,・・,固くジョイントピンにはさまれたリンクをもつもの（Ｆ１６Ｇ１３／０４が優先）
,F16G  13/10,・・,自在継ぎ手をもつもの
,F16G  13/12,・,牽引または巻上チェーン
,F16G  13/14,・・,たやすく分離できるリンクから組み立てられたもの［３］
,F16G  13/16,・・,電線，ホースまたは類似のものを保持するための装置をもつもの
,F16G  13/18,・,特殊な全体的特徴をもつチェーン
,F16G  13/20,・・,硬直したもの；プッシュプルチェーン
,F16G  13/22,・・,伸張するもの
,F16G  13/24,・・・,弾性的なもの
,F16G  15/00,,チェーンカップリング；シャックル；チェーンジョイント；チェーンリンク；チェーンブッシュ（チェーン部材の製造Ｂ２１Ｌ）
,F16G  15/02,・,半永久的に継ぐためのもの
,F16G  15/04,・,すぐに分離できるチェーンカップリング；シャックル
,F16G  15/06,・・,チェーン部材にジョイントピンで接合するようになされたシャックル，例．Ｄ型シャックル
,F16G  15/08,・,スウィーベル
,F16G  15/10,・,緊急ジョイントまたはリンク
,F16G  15/12,・,チェーンリンク
,F16G  15/14,・・,薄板金属製，例．輪郭を描かれたもの
,F16G  17/00,,チェーンに必須の部品としてのフック（クレーン用フックＢ６６Ｃ１／３４）
,F16H,,伝動装置
,＜注＞,,（１）機械的伝動装置を含む組み合わせはグループ１／００から３５／００に分類されていない限りグループ３７／００から４７／００に分類する。［２００９．０１］
,,,（２）このサブクラスにおいては，剛結合された部材は単一部材とみなす。
,,,（３）このサブクラスにおいては，下記の用語または表現は以下に示す意味で用いる；
,,,―“歯車伝動装置”はウォーム伝動装置および歯または歯に相当するものを備えた少なくとも１つの車または扇形車を含む他の伝動装置を含み，チェーンや歯付きベルトによる伝動装置は摩擦伝動装置で取り扱うので除く；
