インデキシングフラグ,記号,ドット,タイトル
,G04G  19/02,・,電流または電圧の，変換あるいは調整［７］
,G04G  19/04,・・,コンデンサによる電圧の分割または増幅［７］
,G04G  19/06,・・,調整［７］
,G04G  19/08,・,電源への過負荷による電圧の低下を防止するための装置［７］
,G04G  19/10,・,バックアップ電力を供給する装置［７］
,G04G  19/12,・,蓄電状態で電力の消費を軽減する装置［７］
,G04G  21/00,,時計に統合された入出力装置［２０１０．０１］
,G04G  21/02,・,外部の物理的数値，例．温度，の検出器［２０１０．０１］
,G04G  21/04,・,無線を用いるもの（電波時計Ｇ０４Ｒ）［２０１０．０１，２０１３．０１］
,G04G  21/06,・,声を使うもの［２０１０．０１］
,G04G  21/08,・,時計に特に適合させたタッチ・スイッチ［２０１０．０１］
,G04G  99/00,,このサブクラスの他のグループに分類されない主題事項［２０１０．０１］
,G04R,,電波時計［２０１３．０１］
,G04R  20/00,,電波信号で送られる，または電波信号に含まれる時間情報にしたがった時間の設定［２０１３．０１］
,G04R  20/02,・,衛星から送られる電波信号，例．ＧＰＳ［２０１３．０１］
,G04R  20/04,・・,同調または受信；そのための回路［２０１３．０１］
,G04R  20/06,・・,時間データのデコード；そのための回路［２０１３．０１］
,G04R  20/08,・,長波のコールサインからの送信である電波信号，例．ＤＣＦ７７，ＪＪＹ４０，ＪＪＹ６０，ＭＳＦ６０またはＷＷＶＢ［２０１３．０１］
,G04R  20/10,・・,同調または受信；そのための回路［２０１３．０１］
,G04R  20/12,・・,時間データのデコード；そのための回路［２０１３．０１］
,G04R  20/14,・,テレコミュニケーションの標準信号である電波信号，例．ＧＳＭ，ＵＭＴＳまたは３Ｇ［２０１３．０１］
,G04R  20/16,・・,同調または受信；そのための回路［２０１３．０１］
,G04R  20/18,・・,時間データのデコード；そのための回路［２０１３．０１］
,G04R  20/20,・,ＡＭ／ＦＭ標準信号である電波信号，例．ＲＤＳ［２０１３．０１］
,G04R  20/22,・・,同調または受信；そのための回路［２０１３．０１］
,G04R  20/24,・・,時間データのデコード；そのための回路［２０１３．０１］
,G04R  20/26,・,近距離通信信号である電波信号［２０１３．０１］
,G04R  20/28,・・,同調または受信；そのための回路［２０１３．０１］
,G04R  20/30,・・,時間データのデコード；そのための回路［２０１３．０１］
,G04R  40/00,,クロック周波数の修正［２０１３．０１］
,G04R  40/02,・,位相同期によるもの［２０１３．０１］
,G04R  40/04,・,電波信号の周波数の検知によるもの［２０１３．０１］
,G04R  40/06,・,電波信号に含まれる時間値を計算することによるもの［２０１３．０１］
,G04R  60/00,,構造上の細部［２０１３．０１］
,G04R  60/02,・,時計の構成部品としても働くアンテナ，例．モーターコイル［２０１３．０１］
,G04R  60/04,・,時計のブレスレットに取り付けられた，または一体化されたアンテナ［２０１３．０１］
,G04R  60/06,・,時計の本体に取り付けられた，または一体化されたアンテナ［２０１３．０１］
,G04R  60/08,・・,ベゼル内のもの［２０１３．０１］
,G04R  60/10,・・,ケース内のもの［２０１３．０１］
,G04R  60/12,・・・,金属ケース内のもの［２０１３．０１］
,G04R  60/14,・,電気機械的な時計に特有のもの，例．そのための動く部品［２０１３．０１］
,G05,,制御；調整
,＜注＞,,（１）このクラスは一般的制御方法，系および装置を包含する。
,,,（２）セクションＧのタイトルに続く注，特に“変量”という用語の定義については注意すること。
,G05B,,制御系または調整系一般；このような系の機能要素；このような系または要素の監視または試験装置（流体圧アクチュエータまたは流体的手段で動作する系一般Ｆ１５Ｂ；弁それ自体Ｆ１６Ｋ；機械的構成のみを特徴とするものＧ０５Ｇ；検出要素は適当なサブクラス，例．Ｇ１２Ｂ，Ｇ０１，Ｈ０１のサブクラス，を参照；修正要素は適当なサブクラス，例．Ｈ０２Ｋ，を参照）
,＜注＞,,（１）このサブクラスは，特定の変量を調整するための制御系または制御要素の特性であって，より一般に応用可能であることが明白であるものを包含する。
,,,（２）このサブクラスは以下のものは包含しない。［７］
,,,（ａ）非電気的な変量一般を制御する，または調整するシステム。これらはＧ０５Ｄに包含される。［７］
,,,（ｂ）電気的変量，または磁気的変量一般の調整システム。これらはＧ０５Ｆに包含される。［７］
,,,（ｃ）他の単独のサブクラスに定義されている特定の機械または装置の制御に特に適したシステム。これらは，制御や調整の特別な分類がある場合は，その機械または装置を分類する当該のサブクラスに分類する（下記の注（５）を参照）。そうでない場合は，このサブクラスの最も適切な箇所に分類する。［７］
,,,（３）このサブクラスにおいては，下記の用語または表現は以下に示す意味で用いる：
,,,―“自動制御装置”とは，検出要素からの信号を目標値をあらわす信号と比較し，偏差を減少するように作動する系，回路または装置を意味する。自動制御装置は感応要素，すなわち修正すべき状態の値を測定する要素，または修正要素，すなわち修正すべき状態を調節する要素は含まない；
,,,―“電気式”とは，電気―機械式，電気―油圧式または電気―空気式を含むものとする。
,,,（４）このサブクラスにおいては，特定の制御系の細部は，他に分類されない場合，その制御系にあてはまるグループに分類する。
,,,（５）この注では，上記の注（２）（Ｃ）に記したような特定の分類があるＩＰＣの場所を列挙する；こうした分類が一般的なレベルである場合は“一般的な参照”という見出しの後に列挙されている；分類がプログラム制御に関連する場合は，“グループ１９／００に関連する箇所”という見出しの後に列挙されている。［７］
,,,一般的な参照［７］
,,,Ａ０１Ｋ　７３／０４　漁業用の引き網の展開または位置決め［７］
,,,Ａ６１Ｇ　１３／０２，
,,,　１５／０２　調整可能な手術台，治療用椅子，または歯科用椅子［７］
,,,Ｂ０１Ｄ　３／４２　蒸留［７］
,,,Ｂ０１Ｄ　２４／４８，
,,,　２９／６０，
,,,　３７／０４，
,,,　４６／４４　濾過［７］
,,,Ｂ０１Ｄ　５３／３０　ガス分析装置によるガスまたは蒸気の分離［７］
,,,Ｂ０１Ｄ　６１／００　半透膜を用いる分離［７］
,,,Ｂ０１Ｊ　　４／００　化学的または物理的プロセスにおける供給または排出［７］
,,,Ｂ０１Ｊ　３８／１４　触媒の再生または再活性化のための，酸化ガス中の酸素含量［７］
,,,Ｂ０１Ｊ　４７／１４　イオン交換プロセス［７］
,,,Ｂ０５Ｂ　１２／０２　噴霧システムにおける放出［７］
,,,Ｂ２１Ｂ　３７／００，
,,,　３９／００　金属圧延機［７］
,,,Ｂ２１Ｋ　３１／００　鍛造，プレス，つち打ちのための工具キャリヤーの位置調整［７］
,,,Ｂ２２Ｄ　１１／１６　金属の連続鋳造［７］
,,,Ｂ２２Ｄ　１３／１２　金属の遠心鋳造［７］
,,,Ｂ２２Ｄ　１７／３２　金属の加圧または噴射ダイキャスト［７］
,,,Ｂ２２Ｄ　１８／０８　金属の加圧鋳造または真空鋳造［７］
,,,Ｂ２２Ｄ　４６／００　金属の鋳造一般［７］
,,,Ｂ２３Ｂ　３９／２６　中ぐりまたは孔あけをするための，工具または工作物の位置決め［７］
,,,Ｂ２３Ｄ　３６／００　せん断機または切断方向以外の方向に進む類似の切断機［７］
,,,Ｂ２３Ｑ　　５／００　工作機械の駆動または送りのメカニズム［７］
,,,Ｂ２３Ｑ　１５／００　工具の送り運動，切削速度，または位置［７］
,,,Ｂ２３Ｑ　３５／００　工作機械用のパターンまたはマスター・モデルからのコピー［７］
,,,Ｂ２４Ｂ　４７／２２　研削工具または工作物の位置［７］
,,,Ｂ２５Ｊ　１３／００　マニプレータ［７］
,,,Ｂ２６Ｄ　　５／０２　切断機の刃の位置［７］
,,,Ｂ２９Ｃ　３９／００～
,,,　５１／００　プラスチックの成形技術［７］
,,,Ｂ３０Ｂ　１５／１４，
,,,　１５／１６　プレス［７］
,,,Ｂ４１Ｂ　２７／００　植字機［７］
,,,Ｂ４１Ｆ　３３／００　印刷機［７］
,,,Ｂ４１Ｊ　１１／４２　タイプライターの紙またはウェブの送り［７］
,,,Ｂ４１Ｌ　３９／００　商業用の複写，転写，または印刷をする装置または機器［７］
,,,Ｂ４１Ｌ　４７／５６　宛名印刷機［７］
,,,Ｂ６０Ｇ　１７／００～
,,,　２１／００　車両の懸架装置（サスペンション）［７］
,,,Ｂ６０Ｔ　　７／００～
,,,　１５／００　車両のブレーキ［７］
,,,Ｂ６５Ｂ　５７／００　包装用の機械［７］
,,,Ｂ６５Ｇ　４３／００　コンベヤー［７］
,,,Ｅ０２Ｆ　　３／４３　掘削または土砂移送の駆動操作順序［７］
,,,Ｅ２１Ｂ　４４／００　削孔［７］
